,State,City,M,n,PSW,M_social,n_social,M_race,n_race,M_gender,n_gender,M_sexual_orientation,n_sexual_orientation,M_disabilities,n_disabilities,M_infogram_socialEquityCitiesRanking,PSW_infogram_socialEquityCitiesRanking,M_nationalEquityAtlas,PSW_nationalEquityAtlas,M_usNews_stateRankingsEquality,PSW_usNews_stateRankingsEquality,M_wallethub_statesRacialEquality,PSW_wallethub_statesRacialEquality,M_wallethub_racialIntegration,PSW_wallethub_racialIntegration,M_wisevoter_mostDiverseStates,PSW_wisevoter_mostDiverseStates,M_bloomberg_blackWomenMetros,PSW_bloomberg_blackWomenMetros,M_georgetown_usaIndex,PSW_georgetown_usaIndex,M_usaNews_statesGenderEquality,PSW_usaNews_statesGenderEquality,M_statusWomen_bestWorstStates,PSW_statusWomen_bestWorstStates,M_iwpr_reproductiveRights,PSW_iwpr_reproductiveRights,M_wallethub_womenEquity,PSW_wallethub_womenEquity,M_hrc_stateEquityIndex,PSW_hrc_stateEquityIndex,M_move_lgbtqFamily,PSW_move_lgbtqFamily,M_map_equaliltyMaps,PSW_map_equaliltyMaps,M_axios_lgbtq_equality,PSW_axios_lgbtq_equality,M_wallethub_citiesDisabilities,PSW_wallethub_citiesDisabilities,M_ncaj_disabilityAccess,PSW_ncaj_disabilityAccess,M_usNews_equalityRankings,PSW_usNews_equalityRankings
181,FL,Cape Coral,5.791674344050172,17,4.250784313725491,7.738676544872874,1,7.799498612266992,4,4.464550659710016,5,3.5387788938549267,4,6.089412546898089,3,,,27.672042333988884,15.2,4.670446618612385,3.04,6.100962416515626,3.04,5.845258545135845,3.04,7.089433372708908,3.8,,,4.040929979851944,3.1666666666666665,3.8216893989758867,2.533333333333333,0.5959684487291846,3.1666666666666665,2.5145512620799484,2.533333333333333,3.6608832305343384,2.533333333333333,5.587204206836107,4.75,2.9190291366327417,3.8,2.8352976573838733,4.75,3.685098044482175,4.75,7.298252950886754,6.08,5.596921083717562,3.04,4.52449516178075,3.04
197,FL,Deltona,5.681173176689748,17,4.250784313725491,7.213335578380199,1,7.799498612266992,4,4.464550659710016,5,3.5387788938549267,4,6.089412546898089,3,,,25.793522488861704,15.2,4.670446618612385,3.04,6.100962416515626,3.04,5.845258545135845,3.04,7.089433372708908,3.8,,,4.040929979851944,3.1666666666666665,3.8216893989758867,2.533333333333333,0.5959684487291846,3.1666666666666665,2.5145512620799484,2.533333333333333,3.6608832305343384,2.533333333333333,5.587204206836107,4.75,2.9190291366327417,3.8,2.8352976573838733,4.75,3.685098044482175,4.75,7.298252950886754,6.08,5.596921083717562,3.04,4.52449516178075,3.04
242,FL,Fort Lauderdale,5.885438005452145,17,4.250784313725491,7.213335578380199,1,7.799498612266992,4,4.464550659710016,5,3.5387788938549267,4,7.303298846991287,3,,,25.793522488861704,15.2,4.670446618612385,3.04,6.100962416515626,3.04,5.845258545135845,3.04,7.089433372708908,3.8,,,4.040929979851944,3.1666666666666665,3.8216893989758867,2.533333333333333,0.5959684487291846,3.1666666666666665,2.5145512620799484,2.533333333333333,3.6608832305343384,2.533333333333333,5.587204206836107,4.75,2.9190291366327417,3.8,2.8352976573838733,4.75,3.685098044482175,4.75,10.770755039847485,6.08,5.596921083717562,3.04,4.52449516178075,3.04
273,FL,Hialeah,5.685093806800351,17,4.250784313725491,7.213335578380199,1,7.799498612266992,4,4.464550659710016,5,3.5387788938549267,4,6.112711708128284,3,,,25.793522488861704,15.2,4.670446618612385,3.04,6.100962416515626,3.04,5.845258545135845,3.04,7.089433372708908,3.8,,,4.040929979851944,3.1666666666666665,3.8216893989758867,2.533333333333333,0.5959684487291846,3.1666666666666665,2.5145512620799484,2.533333333333333,3.6608832305343384,2.533333333333333,5.587204206836107,4.75,2.9190291366327417,3.8,2.8352976573838733,4.75,3.685098044482175,4.75,7.364903662766996,6.08,5.596921083717562,3.04,4.52449516178075,3.04
121,FL,Jacksonville,5.068074493124995,19,5.203333333333334,4.858555456523137,2,6.2688201138965,5,4.464550659710016,5,3.5387788938549267,4,6.592674429470317,3,6.371492447996519,19.0,25.562382621783993,15.2,3.815450587666199,3.04,4.984088790279319,3.04,4.77519538757207,3.04,5.791605158343311,3.8,5.355541319666878,7.6,3.3011765095229415,3.1666666666666665,3.1220712394165977,2.533333333333333,0.486867392696989,3.1666666666666665,2.0542245472597207,2.533333333333333,2.990703077015259,2.533333333333333,4.564381806534272,4.75,2.384656617291375,3.8,2.3162534542120436,4.75,3.0104850023110776,4.75,7.138301791154736,6.08,4.5723198618499845,3.04,3.696217756801631,3.04
201,FL,Lakeland,4.805831158449452,19,5.203333333333334,4.100477964988834,2,6.2688201138965,5,4.464550659710016,5,3.5387788938549267,4,6.592674429470317,3,6.371492447996519,19.0,20.579759262948667,15.2,3.815450587666199,3.04,4.984088790279319,3.04,4.77519538757207,3.04,5.791605158343311,3.8,5.355541319666878,7.6,3.3011765095229415,3.1666666666666665,3.1220712394165977,2.533333333333333,0.486867392696989,3.1666666666666665,2.0542245472597207,2.533333333333333,2.990703077015259,2.533333333333333,4.564381806534272,4.75,2.384656617291375,3.8,2.3162534542120436,4.75,3.0104850023110776,4.75,7.138301791154736,6.08,4.5723198618499845,3.04,3.696217756801631,3.04
97,FL,Miami,5.361319855721092,19,5.203333333333334,5.000269929300085,2,7.071289249698969,5,4.464550659710016,5,3.5387788938549267,4,7.224081698808621,3,12.118328773640437,19.0,20.746994400362684,15.2,3.815450587666199,3.04,4.984088790279319,3.04,4.77519538757207,3.04,5.791605158343311,3.8,8.520179372197308,7.6,3.3011765095229415,3.1666666666666665,3.1220712394165977,2.533333333333333,0.486867392696989,3.1666666666666665,2.0542245472597207,2.533333333333333,2.990703077015259,2.533333333333333,4.564381806534272,4.75,2.384656617291375,3.8,2.3162534542120436,4.75,3.0104850023110776,4.75,8.61387752372753,6.08,4.5723198618499845,3.04,3.696217756801631,3.04
222,FL,Naples,4.9947487186030575,19,5.203333333333334,3.940607808853321,2,7.071289249698969,5,4.464550659710016,5,3.5387788938549267,4,7.224081698808621,3,12.118328773640437,19.0,13.782142795120022,15.2,3.815450587666199,3.04,4.984088790279319,3.04,4.77519538757207,3.04,5.791605158343311,3.8,8.520179372197308,7.6,3.3011765095229415,3.1666666666666665,3.1220712394165977,2.533333333333333,0.486867392696989,3.1666666666666665,2.0542245472597207,2.533333333333333,2.990703077015259,2.533333333333333,4.564381806534272,4.75,2.384656617291375,3.8,2.3162534542120436,4.75,3.0104850023110776,4.75,8.61387752372753,6.08,4.5723198618499845,3.04,3.696217756801631,3.04
194,FL,Ocala,5.401963689426975,19,5.203333333333334,5.117760715253575,2,7.071289249698969,5,4.464550659710016,5,3.5387788938549267,4,7.224081698808621,3,12.118328773640437,19.0,21.519227240774477,15.2,3.815450587666199,3.04,4.984088790279319,3.04,4.77519538757207,3.04,5.791605158343311,3.8,8.520179372197308,7.6,3.3011765095229415,3.1666666666666665,3.1220712394165977,2.533333333333333,0.486867392696989,3.1666666666666665,2.0542245472597207,2.533333333333333,2.990703077015259,2.533333333333333,4.564381806534272,4.75,2.384656617291375,3.8,2.3162534542120436,4.75,3.0104850023110776,4.75,8.61387752372753,6.08,4.5723198618499845,3.04,3.696217756801631,3.04
133,FL,Orlando,5.11774424101137,19,5.203333333333334,4.107311959977499,2,7.503388015131068,5,4.464550659710016,5,3.5387788938549267,4,7.0260388283519575,3,2.6782131245867724,19.0,24.317956452203198,15.2,3.815450587666199,3.04,4.984088790279319,3.04,4.77519538757207,3.04,5.791605158343311,3.8,10.224215246636769,7.6,3.3011765095229415,3.1666666666666665,3.1220712394165977,2.533333333333333,0.486867392696989,3.1666666666666665,2.0542245472597207,2.533333333333333,2.990703077015259,2.533333333333333,4.564381806534272,4.75,2.384656617291375,3.8,2.3162534542120436,4.75,3.0104850023110776,4.75,8.151058567016506,6.08,4.5723198618499845,3.04,3.696217756801631,3.04
144,FL,Palm Bay,5.244076666797812,19,5.203333333333334,4.472506250074972,2,7.503388015131068,5,4.464550659710016,5,3.5387788938549267,4,7.0260388283519575,3,2.6782131245867724,19.0,26.718272542145588,15.2,3.815450587666199,3.04,4.984088790279319,3.04,4.77519538757207,3.04,5.791605158343311,3.8,10.224215246636769,7.6,3.3011765095229415,3.1666666666666665,3.1220712394165977,2.533333333333333,0.486867392696989,3.1666666666666665,2.0542245472597207,2.533333333333333,2.990703077015259,2.533333333333333,4.564381806534272,4.75,2.384656617291375,3.8,2.3162534542120436,4.75,3.0104850023110776,4.75,8.151058567016506,6.08,4.5723198618499845,3.04,3.696217756801631,3.04
270,FL,Pembroke Pines,5.134891513542765,19,5.203333333333334,4.472506250074972,2,7.503388015131068,5,4.464550659710016,5,3.5387788938549267,4,6.138340785481501,3,2.6782131245867724,19.0,26.718272542145588,15.2,3.815450587666199,3.04,4.984088790279319,3.04,4.77519538757207,3.04,5.791605158343311,3.8,10.224215246636769,7.6,3.3011765095229415,3.1666666666666665,3.1220712394165977,2.533333333333333,0.486867392696989,3.1666666666666665,2.0542245472597207,2.533333333333333,2.990703077015259,2.533333333333333,4.564381806534272,4.75,2.384656617291375,3.8,2.3162534542120436,4.75,3.0104850023110776,4.75,6.0765406551706205,6.08,4.5723198618499845,3.04,3.696217756801631,3.04
184,FL,Pensacola,4.906043430765687,19,5.203333333333334,3.8109657737508633,2,7.503388015131068,5,4.464550659710016,5,3.5387788938549267,4,6.138340785481501,3,2.6782131245867724,19.0,22.3701589693811,15.2,3.815450587666199,3.04,4.984088790279319,3.04,4.77519538757207,3.04,5.791605158343311,3.8,10.224215246636769,7.6,3.3011765095229415,3.1666666666666665,3.1220712394165977,2.533333333333333,0.486867392696989,3.1666666666666665,2.0542245472597207,2.533333333333333,2.990703077015259,2.533333333333333,4.564381806534272,4.75,2.384656617291375,3.8,2.3162534542120436,4.75,3.0104850023110776,4.75,6.0765406551706205,6.08,4.5723198618499845,3.04,3.696217756801631,3.04
195,FL,Port St. Lucie,4.827080501566659,19,5.203333333333334,3.668031123323369,2,7.503388015131068,5,4.464550659710016,5,3.5387788938549267,4,5.898359424810482,3,2.6782131245867724,19.0,21.43069099155529,15.2,3.815450587666199,3.04,4.984088790279319,3.04,4.77519538757207,3.04,5.791605158343311,3.8,10.224215246636769,7.6,3.3011765095229415,3.1666666666666665,3.1220712394165977,2.533333333333333,0.486867392696989,3.1666666666666665,2.0542245472597207,2.533333333333333,2.990703077015259,2.533333333333333,4.564381806534272,4.75,2.384656617291375,3.8,2.3162534542120436,4.75,3.0104850023110776,4.75,5.515712978214904,6.08,4.5723198618499845,3.04,3.696217756801631,3.04
162,FL,Sarasota,4.988102568860033,19,5.203333333333334,4.133504173406623,2,7.503388015131068,5,4.464550659710016,5,3.5387788938549267,4,5.898359424810482,3,2.6782131245867724,19.0,24.490110270129403,15.2,3.815450587666199,3.04,4.984088790279319,3.04,4.77519538757207,3.04,5.791605158343311,3.8,10.224215246636769,7.6,3.3011765095229415,3.1666666666666665,3.1220712394165977,2.533333333333333,0.486867392696989,3.1666666666666665,2.0542245472597207,2.533333333333333,2.990703077015259,2.533333333333333,4.564381806534272,4.75,2.384656617291375,3.8,2.3162534542120436,4.75,3.0104850023110776,4.75,5.515712978214904,6.08,4.5723198618499845,3.04,3.696217756801631,3.04
102,FL,St. Petersburg,5.63595787788296,19,5.203333333333334,5.462845917588526,2,7.503388015131068,5,4.464550659710016,5,3.5387788938549267,4,7.4267844015113225,3,11.415590635993766,19.0,24.490110270129403,15.2,3.815450587666199,3.04,4.984088790279319,3.04,4.77519538757207,3.04,5.791605158343311,3.8,10.224215246636769,7.6,3.3011765095229415,3.1666666666666665,3.1220712394165977,2.533333333333333,0.486867392696989,3.1666666666666665,2.0542245472597207,2.533333333333333,2.990703077015259,2.533333333333333,4.564381806534272,4.75,2.384656617291375,3.8,2.3162534542120436,4.75,3.0104850023110776,4.75,9.087586338243517,6.08,4.5723198618499845,3.04,3.696217756801631,3.04
208,FL,Tallahassee,5.0653363642058515,19,5.203333333333334,4.798312045443944,2,7.503388015131068,5,4.464550659710016,5,3.5387788938549267,4,4.656514131241052,3,11.415590635993766,19.0,20.122321975316204,15.2,3.815450587666199,3.04,4.984088790279319,3.04,4.77519538757207,3.04,5.791605158343311,3.8,10.224215246636769,7.6,3.3011765095229415,3.1666666666666665,3.1220712394165977,2.533333333333333,0.486867392696989,3.1666666666666665,2.0542245472597207,2.533333333333333,2.990703077015259,2.533333333333333,4.564381806534272,4.75,2.384656617291375,3.8,2.3162534542120436,4.75,3.0104850023110776,4.75,2.6135658731916624,6.08,4.5723198618499845,3.04,3.696217756801631,3.04
107,FL,Tampa,5.279925367105033,19,5.203333333333334,4.693770424811229,2,7.503388015131068,5,4.464550659710016,5,3.5387788938549267,4,6.695190738883177,3,10.728468901405902,19.0,20.122321975316204,15.2,3.815450587666199,3.04,4.984088790279319,3.04,4.77519538757207,3.04,5.791605158343311,3.8,10.224215246636769,7.6,3.3011765095229415,3.1666666666666665,3.1220712394165977,2.533333333333333,0.486867392696989,3.1666666666666665,2.0542245472597207,2.533333333333333,2.990703077015259,2.533333333333333,4.564381806534272,4.75,2.384656617291375,3.8,2.3162534542120436,4.75,3.0104850023110776,4.75,7.377878662863968,6.08,4.5723198618499845,3.04,3.696217756801631,3.04
227,FL,Tampa Bay,5.083470103385196,19,5.203333333333334,4.693770424811229,2,6.556885957517899,5,4.464550659710016,5,3.5387788938549267,4,6.695190738883177,3,10.728468901405902,19.0,20.122321975316204,15.2,3.815450587666199,3.04,4.984088790279319,3.04,4.77519538757207,3.04,5.791605158343311,3.8,6.491565235959854,7.6,3.3011765095229415,3.1666666666666665,3.1220712394165977,2.533333333333333,0.486867392696989,3.1666666666666665,2.0542245472597207,2.533333333333333,2.990703077015259,2.533333333333333,4.564381806534272,4.75,2.384656617291375,3.8,2.3162534542120436,4.75,3.0104850023110776,4.75,7.377878662863968,6.08,4.5723198618499845,3.04,3.696217756801631,3.04
161,FL,Tampa-St. Petersburg,5.313871453692435,19,5.203333333333334,5.359800994866045,2,6.556885957517899,5,4.464550659710016,5,3.5387788938549267,4,6.695190738883177,3,10.728468901405902,19.0,24.499947631153752,15.2,3.815450587666199,3.04,4.984088790279319,3.04,4.77519538757207,3.04,5.791605158343311,3.8,6.491565235959854,7.6,3.3011765095229415,3.1666666666666665,3.1220712394165977,2.533333333333333,0.486867392696989,3.1666666666666665,2.0542245472597207,2.533333333333333,2.990703077015259,2.533333333333333,4.564381806534272,4.75,2.384656617291375,3.8,2.3162534542120436,4.75,3.0104850023110776,4.75,7.377878662863968,6.08,4.5723198618499845,3.04,3.696217756801631,3.04
11,GA,,5.0574913712839065,15,3.694444444444444,6.974238087220072,1,7.500415069564502,4,3.717422586839846,4,2.6256208794209654,4,7.062999112688554,2,,,14.347004065138435,7.6,4.86997084548105,3.04,6.173482486704567,3.04,7.0295510204081655,3.04,8.15701863354037,3.8,,,3.400105429625725,3.1666666666666665,3.206685038670105,2.533333333333333,,,1.9705742762221168,2.533333333333333,2.256266794272463,2.533333333333333,1.6071428571428572,4.75,4.82798833819242,3.8,2.302771854857143,4.75,4.090130389264298,4.75,,,6.081987577639751,3.04,5.5416909620991275,3.04
81,GA,Atlanta,6.63660204929336,18,5.316481481481482,9.202260013844455,2,7.74717492034308,5,3.7174225868398465,4,2.6256208794209654,4,6.085087627173728,3,35.7379219060225,19.0,23.4586150460411,15.2,3.384162400896824,3.04,4.289977902739771,3.04,4.884863382811762,3.04,5.668345178833479,3.8,11.674387822634014,7.6,2.362746989481807,3.1666666666666665,2.2283383789567237,2.533333333333333,,,1.369360019876388,2.533333333333333,1.567888904027853,2.533333333333333,1.1168100595632031,4.75,3.3549885870959897,3.8,1.600205458371939,4.75,2.8422481196078837,4.75,5.840635587549028,6.08,4.226397721060051,3.04,3.8509434217101806,3.04
186,GA,Augusta,5.979557551980718,18,5.316481481481482,8.944079624328825,2,5.134006196063247,5,3.7174225868398465,4,2.6256208794209654,4,6.050138885328432,3,35.7379219060225,19.0,21.79778553836941,15.2,3.384162400896824,3.04,4.289977902739771,3.04,4.884863382811762,3.04,5.668345178833479,3.8,1.588352084712111,7.6,2.362746989481807,3.1666666666666665,2.2283383789567237,2.533333333333333,,,1.369360019876388,2.533333333333333,1.567888904027853,2.533333333333333,1.1168100595632031,4.75,3.3549885870959897,3.8,1.600205458371939,4.75,2.8422481196078837,4.75,5.760699881515051,6.08,4.226397721060051,3.04,3.8509434217101806,3.04
286,GA,Columbus,5.905246951186172,18,5.316481481481482,8.944079624328825,2,5.134006196063247,5,3.7174225868398465,4,2.6256208794209654,4,5.465329938450519,3,35.7379219060225,19.0,21.79778553836941,15.2,3.384162400896824,3.04,4.289977902739771,3.04,4.884863382811762,3.04,5.668345178833479,3.8,1.588352084712111,7.6,2.362746989481807,3.1666666666666665,2.2283383789567237,2.533333333333333,,,1.369360019876388,2.533333333333333,1.567888904027853,2.533333333333333,1.1168100595632031,4.75,3.3549885870959897,3.8,1.600205458371939,4.75,2.8422481196078837,4.75,4.423109067213219,6.08,4.226397721060051,3.04,3.8509434217101806,3.04
171,GA,Savannah,5.98441048327487,18,5.316481481481482,9.165590915043683,2,5.134006196063247,5,3.7174225868398465,4,2.6256208794209654,4,5.465329938450519,3,35.7379219060225,19.0,23.22272911596599,15.2,3.384162400896824,3.04,4.289977902739771,3.04,4.884863382811762,3.04,5.668345178833479,3.8,1.588352084712111,7.6,2.362746989481807,3.1666666666666665,2.2283383789567237,2.533333333333333,,,1.369360019876388,2.533333333333333,1.567888904027853,2.533333333333333,1.1168100595632031,4.75,3.3549885870959897,3.8,1.600205458371939,4.75,2.8422481196078837,4.75,4.423109067213219,6.08,4.226397721060051,3.04,3.8509434217101806,3.04
12,GU,,2.8358208959999995,1,4.75,,0,,0,,0,2.8358208959999995,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8358208959999995,4.75,,,,,,,,
13,HI,,8.718140194188326,16,3.661458333333333,7.184711230846944,1,9.765746264273787,4,8.484267612874474,5,8.465792892211832,4,9.693877551020407,2,,,14.913130338622848,7.6,8.302702702702703,3.04,7.47610357469151,3.04,8.302702702702703,3.04,10.378378378378379,3.8,,,7.324224593597286,3.1666666666666665,5.272069829630504,2.533333333333333,7.956756756756757,3.1666666666666665,5.436293436293436,2.533333333333333,6.29673321866056,2.533333333333333,12.162162162162163,4.75,7.413127413127414,3.8,10.84308188756757,4.75,11.315699443614166,4.75,,,8.302702702702703,3.04,7.794373965802539,3.04
69,HI,Honolulu,8.165565241876877,18,5.070185185185185,7.47849770439477,2,9.765746264273787,4,8.484267612874474,5,8.465792892211832,4,7.5869201361812175,3,23.302538947190648,19.0,27.14228942665888,15.2,5.995836224843858,3.04,5.398903735193165,3.04,5.995836224843858,3.04,7.494795281054823,3.8,,,5.289223607017471,3.1666666666666665,3.8072502890071074,2.533333333333333,5.746009715475363,3.1666666666666665,3.925845147219192,2.533333333333333,4.54721582627942,2.533333333333333,8.78296321998612,4.75,5.3534252007534455,3.8,7.830383129250521,4.75,8.17168614400485,4.75,6.571391799083292,6.08,5.995836224843858,3.04,5.628744211077907,3.04
289,HI,Pearl City,8.042320601654085,18,5.070185185185185,7.47849770439477,2,9.765746264273787,4,8.484267612874474,5,8.465792892211832,4,6.661943435342448,3,23.302538947190648,19.0,27.14228942665888,15.2,5.995836224843858,3.04,5.398903735193165,3.04,5.995836224843858,3.04,7.494795281054823,3.8,,,5.289223607017471,3.1666666666666665,3.8072502890071074,2.533333333333333,5.746009715475363,3.1666666666666665,3.925845147219192,2.533333333333333,4.54721582627942,2.533333333333333,8.78296321998612,4.75,5.3534252007534455,3.8,7.830383129250521,4.75,8.17168614400485,4.75,4.3529882750730335,6.08,5.995836224843858,3.04,5.628744211077907,3.04
14,IA,,4.783393179616032,15,3.694444444444444,3.9013301902677218,1,3.9731457721597683,4,5.965760720130584,4,4.996869844678545,4,4.880212954747116,2,,,8.02559353426503,7.6,3.8623906705539355,3.04,4.247496790757382,3.04,3.584522448979593,3.04,2.2002484472049693,3.8,,,5.598313125988403,3.1666666666666665,4.512401102320207,2.533333333333333,,,1.36687233032748,2.533333333333333,5.908344682887326,2.533333333333333,7.232142857142858,4.75,5.667638483965015,3.8,6.652452025285713,4.75,4.861045017607308,4.75,,,5.008695652173913,3.04,3.022740524781342,3.04
256,IA,Cedar Rapids,4.964212173067418,16,3.8435416666666664,3.9013301902677218,1,3.9731457721597683,4,5.965760720130583,4,4.996869844678545,4,5.746257455938327,3,,,7.714267729468616,7.6,3.7125622648647507,3.04,4.082729493347295,3.04,3.4454730027953517,3.04,2.1148972372721984,3.8,,,5.381145469539144,3.1666666666666665,4.337357736524743,2.533333333333333,,,1.3138491331675055,2.533333333333333,5.679150398930488,2.533333333333333,6.951596292481978,4.75,5.4477815843124064,3.8,6.3943926092687935,4.75,4.672477188225356,4.75,10.459830902318203,6.08,4.814400214928581,3.04,2.9054835116332844,3.04
182,IA,Davenport,5.678116282583259,16,4.318541666666667,7.678060279508334,1,3.9731457721597683,4,5.965760720130584,4,4.996869844678545,4,5.746257455938327,3,,,27.024520140524288,15.2,3.3042144447146398,3.04,3.6336666709809555,3.04,3.0665025533586485,3.04,1.8822779261148526,3.8,,,4.7892687909463865,3.1666666666666665,3.8602881413066226,2.533333333333333,,,1.1693377711325825,2.533333333333333,5.054495909588912,2.533333333333333,6.186984417965168,4.75,4.848575543874744,3.8,5.691068032630612,4.75,4.1585475249925015,4.75,9.309345376856987,6.08,4.284860319611045,3.04,2.5859069567331976,3.04
209,IA,Des Moines,5.540664948434436,16,4.318541666666667,6.86310826738508,1,3.9731457721597683,4,5.965760720130584,4,4.996869844678545,4,5.983908900486324,3,,,24.156128090521264,15.2,3.3042144447146398,3.04,3.6336666709809555,3.04,3.0665025533586485,3.04,1.8822779261148526,3.8,,,4.7892687909463865,3.1666666666666665,3.8602881413066226,2.533333333333333,,,1.1693377711325825,2.533333333333333,5.054495909588912,2.533333333333333,6.186984417965168,4.75,4.848575543874744,3.8,5.691068032630612,4.75,4.1585475249925015,4.75,9.978516080478846,6.08,4.284860319611045,3.04,2.5859069567331976,3.04
15,ID,,3.455830337811541,15,3.694444444444444,5.842734467082001,1,5.313674901673567,4,1.935733371756442,4,1.7765711065161425,4,4.201419698314108,2,,,12.019339475140118,7.6,2.015160349854227,3.04,6.679332477535302,3.04,6.775640816326532,3.04,3.112546583850931,3.8,,,3.2261465471797575,3.1666666666666665,0.0,2.533333333333333,,,0.125296630280019,2.533333333333333,2.289836934516141,2.533333333333333,0.8035714285714286,4.75,1.2594752186588927,3.8,3.518123667428571,4.75,3.098648520034263,4.75,,,3.219875776397516,3.04,3.694460641399417,3.04
269,ID,Boise,3.629690385976938,16,3.8435416666666664,5.842734467082001,1,5.313674901673567,4,1.935733371756442,4,1.7765711065161425,4,4.707885990815954,3,,,11.553089780429909,7.6,1.9369890077555219,3.04,6.420230325128336,3.04,6.512802707076651,3.04,2.9918058478484744,3.8,,,3.1009990841412014,3.1666666666666665,0.0,2.533333333333333,,,0.12043617054035469,2.533333333333333,2.2010104416907637,2.533333333333333,0.772399588053553,4.75,1.2106181298472019,3.8,3.381649937796086,4.75,2.978446912494314,4.75,8.248450161870382,6.08,3.0949715667398023,3.04,3.5511465142184577,3.04
180,ID,Boise City,4.296844685010999,16,4.318541666666667,7.768984677555143,1,5.313674901673567,4,1.935733371756442,4,1.7765711065161425,4,4.707885990815954,3,,,27.344547352714706,15.2,1.723937971155464,3.04,5.714063836571597,3.04,5.796454105015057,3.04,2.6627346271868633,3.8,,,2.7599176083419854,3.1666666666666665,0.0,2.533333333333333,,,0.10718929568715341,2.533333333333333,1.9589194673526407,2.533333333333333,0.6874427131072409,4.75,1.0774612319721657,3.8,3.0096994405132897,4.75,2.650845052274957,4.75,7.341196248557415,6.08,2.7545530626071013,3.04,3.1605529471183513,3.04
290,ID,Nampa,4.1557939974828635,16,4.318541666666667,7.768984677555143,1,5.313674901673567,4,1.935733371756442,4,1.7765711065161425,4,3.9063948444972207,3,,,27.344547352714706,15.2,1.723937971155464,3.04,5.714063836571597,3.04,5.796454105015057,3.04,2.6627346271868633,3.8,,,2.7599176083419854,3.1666666666666665,0.0,2.533333333333333,,,0.10718929568715341,2.533333333333333,1.9589194673526407,2.533333333333333,0.6874427131072409,4.75,1.0774612319721657,3.8,3.0096994405132897,4.75,2.650845052274957,4.75,5.084385248107233,6.08,2.7545530626071013,3.04,3.1605529471183513,3.04
16,IL,,7.05210204488399,15,3.694444444444444,5.817477689846776,1,5.391251714393409,4,7.677432380628863,4,8.90414632008251,4,5.5190771960958305,2,,,11.967382676256227,7.6,3.19067055393586,3.04,3.626627544470935,3.04,4.559412244897961,3.04,7.477267080745341,3.8,,,6.879283078545071,3.1666666666666665,5.92265979198151,2.533333333333333,,,4.453725676317037,2.533333333333333,5.11856296241764,2.533333333333333,12.05357142857143,4.75,8.606413994169095,3.8,11.257995735000002,4.75,11.585133720376891,4.75,,,5.724223602484472,3.04,3.35860058309038,3.04
283,IL,Aurora,6.766289792030829,16,3.8435416666666664,5.817477689846776,1,5.391251714393409,4,7.677432380628863,4,8.90414632008251,4,4.840153695904392,3,,,11.503148470139866,7.6,3.066899262279577,3.04,3.485944773264201,3.04,4.382545240547301,3.04,7.187211749429095,3.8,,,6.612424517654033,3.1666666666666665,5.692910201698671,2.533333333333333,,,4.2809584255707875,2.533333333333333,4.920005593810295,2.533333333333333,11.585993820803296,4.75,8.272557220622542,3.8,10.821279800205975,4.75,11.135727571937965,4.75,6.582543337399689,6.08,5.502171674204092,3.04,3.2283150129258713,3.04
77,IL,Chicago,6.824977750496851,17,5.1821568627450985,6.124243013037238,2,5.391251714393409,4,7.677432380628863,4,8.90414632008251,4,6.47808473038715,3,19.333709094903206,19.0,21.08365313348058,15.2,2.274681259995011,3.04,2.5854821339087057,3.04,3.2504796138441,3.04,5.3306660832057,3.8,,,4.904353500760025,3.1666666666666665,4.222361102598847,2.533333333333333,,,3.175133929317801,2.533333333333333,3.649107312051875,2.533333333333333,8.593188353702372,4.75,6.135653398670754,3.8,8.026009420470885,4.75,8.259231444553377,4.75,8.725617955395588,6.08,4.080892695277091,3.04,2.394401326310539,3.04
217,IL,Peoria,6.648924758352539,17,5.1821568627450985,5.670743546235869,2,5.391251714393409,4,7.677432380628863,4,8.90414632008251,4,6.47808473038715,3,19.333709094903206,19.0,18.090752267027263,15.2,2.274681259995011,3.04,2.5854821339087057,3.04,3.2504796138441,3.04,5.3306660832057,3.8,,,4.904353500760025,3.1666666666666665,4.222361102598847,2.533333333333333,,,3.175133929317801,2.533333333333333,3.649107312051875,2.533333333333333,8.593188353702372,4.75,6.135653398670754,3.8,8.026009420470885,4.75,8.259231444553377,4.75,8.725617955395588,6.08,4.080892695277091,3.04,2.394401326310539,3.04
205,IL,Rockford,6.7901157718544125,17,5.1821568627450985,6.034441138423105,2,5.391251714393409,4,7.677432380628863,4,8.90414632008251,4,6.47808473038715,3,19.333709094903206,19.0,20.49099949655913,15.2,2.274681259995011,3.04,2.5854821339087057,3.04,3.2504796138441,3.04,5.3306660832057,3.8,,,4.904353500760025,3.1666666666666665,4.222361102598847,2.533333333333333,,,3.175133929317801,2.533333333333333,3.649107312051875,2.533333333333333,8.593188353702372,4.75,6.135653398670754,3.8,8.026009420470885,4.75,8.259231444553377,4.75,8.725617955395588,6.08,4.080892695277091,3.04,2.394401326310539,3.04
