,State,City,M,n,M_social,n_social,M_race,n_race,M_gender,n_gender,M_sexual_orientation,n_sexual_orientation,M_disabilities,n_disabilities,M_infogram_socialEquityCitiesRanking,M_nationalEquityAtlas,M_usNews_stateRankingsEquality,M_wallethub_statesRacialEquality,M_wallethub_racialIntegration,M_wisevoter_mostDiverseStates,M_bloomberg_blackWomenMetros,M_georgetown_usaIndex,M_usaNews_statesGenderEquality,M_statusWomen_bestWorstStates,M_iwpr_reproductiveRights,M_wallethub_womenEquity,M_hrc_stateEquityIndex,M_move_lgbtqFamily,M_map_equaliltyMaps,M_axios_lgbtq_equality,M_wallethub_citiesDisabilities,M_ncaj_disabilityAccess,M_usNews_equalityRankings
169,CT,Hartford,6.324758600257123,17,8.198349890553965,1,4.808715589914037,4,7.191604275696657,5,7.4159341025610335,4,4.82197538847785,3,,8.198349890553965,2.775510204081632,5.887890457851948,5.395809523809524,5.175652173913043,,7.80811808118081,6.526446795270689,7.840000000000001,6.95016611295681,6.83329038907498,8.0,6.36734693877551,7.4029850744,7.89340439706862,3.853681267474367,8.0,2.612244897959184
165,CT,New Haven,6.41974952266963,17,8.331368917326149,1,4.808715589914037,4,7.191604275696657,5,7.4159341025610335,4,5.315917606558,3,,8.331368917326149,2.775510204081632,5.887890457851948,5.395809523809524,5.175652173913043,,7.80811808118081,6.526446795270689,7.840000000000001,6.95016611295681,6.83329038907498,8.0,6.36734693877551,7.4029850744,7.89340439706862,5.335507921714816,8.0,2.612244897959184
8,DC,,5.537065268139728,13,,0,3.693913043478261,4,6.0095180100171754,4,7.335509328828247,4,3.8260869565217392,1,,,,0.0,0.0,6.775652173913045,8.0,7.793357933579335,6.496577473553205,,4.358803986710963,5.3893326462252,8.0,8.0,7.3233830848,6.01865423051299,,3.8260869565217392,
60,DC,Washington,5.955210950268712,16,7.995124962223749,2,3.693913043478261,4,6.0095180100171754,4,7.335509328828247,4,5.5686818752785765,2,7.133540040628674,8.856709883818825,,0.0,0.0,6.775652173913045,8.0,7.793357933579335,6.496577473553205,,4.358803986710963,5.3893326462252,8.0,8.0,7.3233830848,6.01865423051299,7.311276794035415,3.8260869565217392,
9,DE,,5.2003708350579565,15,5.211651793231184,1,6.387447216232775,4,5.388102174900863,4,5.62079874455474,4,1.604259094942325,2,,5.211651793231184,5.877551020408163,6.499500784481529,7.454476190476191,5.718260869565216,,5.269372693726937,6.210329807093964,,4.119601328903654,5.953104869878897,6.0,5.551020408163266,5.970149253600001,4.962025316455696,,1.7391304347826086,1.4693877551020411
281,DE,Dover,5.14270553298333,16,5.211651793231184,1,6.387447216232775,4,5.388102174900863,4,5.62079874455474,4,2.4954147305828616,3,,5.211651793231184,5.877551020408163,6.499500784481529,7.454476190476191,5.718260869565216,,5.269372693726937,6.210329807093964,,4.119601328903654,5.953104869878897,6.0,5.551020408163266,5.970149253600001,4.962025316455696,4.277726001863934,1.7391304347826086,1.4693877551020411
246,DE,Wilmington,5.332302457494047,16,5.211651793231184,1,6.387447216232775,4,5.388102174900863,4,5.62079874455474,4,3.506598327973355,3,,5.211651793231184,5.877551020408163,6.499500784481529,7.454476190476191,5.718260869565216,,5.269372693726937,6.210329807093964,,4.119601328903654,5.953104869878897,6.0,5.551020408163266,5.970149253600001,4.962025316455696,7.311276794035415,1.7391304347826086,1.4693877551020411
10,FL,,4.388583791888742,16,4.283549419094123,1,6.23305208129651,4,3.6798304108031177,5,2.8200842042277037,4,5.661047027506655,2,,4.283549419094123,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,,6.260869565217392,5.061224489795919
181,FL,Cape Coral,4.63382259443597,17,7.738676544872876,1,6.23305208129651,4,3.6798304108031177,5,2.8200842042277037,4,5.474870121475391,3,,7.738676544872876,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,5.10251630941286,6.260869565217392,5.061224489795919
197,FL,Deltona,4.602920184642283,17,7.213335578380199,1,6.23305208129651,4,3.6798304108031177,5,2.8200842042277037,4,5.474870121475391,3,,7.213335578380199,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,5.10251630941286,6.260869565217392,5.061224489795919
242,FL,Fort Lauderdale,4.745730337594424,17,7.213335578380199,1,6.23305208129651,4,3.6798304108031177,5,2.8200842042277037,4,6.284127654870854,3,,7.213335578380199,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,7.5302889095992525,6.260869565217392,5.061224489795919
273,FL,Hialeah,4.6056612624340705,17,7.213335578380199,1,6.23305208129651,4,3.6798304108031177,5,2.8200842042277037,4,5.490402895628854,3,,7.213335578380199,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,5.149114631873251,6.260869565217392,5.061224489795919
121,FL,Jacksonville,4.537106531472503,19,5.247763052813911,2,5.719774998370541,5,3.6798304108031177,5,2.8200842042277037,4,5.810378043190209,3,1.7448946861969419,8.750631419430881,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,3.6666666666666665,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,6.109040074557316,6.260869565217392,5.061224489795919
201,FL,Lakeland,4.447334196948704,19,4.3949258748378215,2,5.719774998370541,5,3.6798304108031177,5,2.8200842042277037,4,5.810378043190209,3,1.7448946861969419,7.044957063478701,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,3.6666666666666665,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,6.109040074557316,6.260869565217392,5.061224489795919
97,FL,Miami,4.713679274849589,19,5.210463512224598,2,6.153108331703875,5,3.6798304108031177,5,2.8200842042277037,4,6.231316222749078,3,3.3187212659039873,7.1022057585452085,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,5.833333333333334,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,7.371854613233923,6.260869565217392,5.061224489795919
222,FL,Naples,4.5881929711124725,19,4.018343626721989,2,6.153108331703875,5,3.6798304108031177,5,2.8200842042277037,4,6.231316222749078,3,3.3187212659039873,4.717965987539991,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,5.833333333333334,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,7.371854613233923,6.260869565217392,5.061224489795919
194,FL,Ocala,4.7275926573967135,19,5.342640646422274,2,6.153108331703875,5,3.6798304108031177,5,2.8200842042277037,4,6.231316222749078,3,3.3187212659039873,7.366560026940562,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,5.833333333333334,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,7.371854613233923,6.260869565217392,5.061224489795919
133,FL,Orlando,4.682507810881677,19,4.52904414165276,2,6.386441665037208,5,3.6798304108031177,5,2.8200842042277037,4,6.099287642444636,3,0.7334545065754303,8.324633776730089,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,7.0,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,6.975768872320596,6.260869565217392,5.061224489795919
144,FL,Palm Bay,4.725754503130062,19,4.939887718012416,2,6.386441665037208,5,3.6798304108031177,5,2.8200842042277037,4,6.099287642444636,3,0.7334545065754303,9.146320929449402,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,7.0,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,6.975768872320596,6.260869565217392,5.061224489795919
270,FL,Pembroke Pines,4.63231260388054,19,4.939887718012416,2,6.386441665037208,5,3.6798304108031177,5,2.8200842042277037,4,5.507488947197665,3,0.7334545065754303,9.146320929449402,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,7.0,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,5.200372786579682,6.260869565217392,5.061224489795919
184,FL,Pensacola,4.553972284315844,19,4.195654682147793,2,6.386441665037208,5,3.6798304108031177,5,2.8200842042277037,4,5.507488947197665,3,0.7334545065754303,7.657854857720155,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,7.0,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,5.200372786579682,6.260869565217392,5.061224489795919
195,FL,Port St. Lucie,4.511784616694586,19,4.034853200416862,2,6.386441665037208,5,3.6798304108031177,5,2.8200842042277037,4,5.347501373416986,3,0.7334545065754303,7.336251894258294,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,7.0,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,4.720410065237647,6.260869565217392,5.061224489795919
162,FL,Sarasota,4.566906425257076,19,4.558510381760523,2,6.386441665037208,5,3.6798304108031177,5,2.8200842042277037,4,5.347501373416986,3,0.7334545065754303,8.383566256945615,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,7.0,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,4.720410065237647,6.260869565217392,5.061224489795919
102,FL,St. Petersburg,4.853730903832292,19,5.754917951524234,2,6.386441665037208,5,3.6798304108031177,5,2.8200842042277037,4,6.366451357884213,3,3.1262696461028545,8.383566256945615,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,7.0,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,7.777260018639327,6.260869565217392,5.061224489795919
208,FL,Tallahassee,4.483428706313037,19,5.00731734536158,2,6.386441665037208,5,3.6798304108031177,5,2.8200842042277037,4,4.5196045110373655,3,3.1262696461028545,6.888365044620306,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,7.0,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,2.2367194780987862,6.260869565217392,5.061224489795919
107,FL,Tampa,4.688122300952267,19,4.913229886792137,2,6.386441665037208,5,3.6798304108031177,5,2.8200842042277037,4,5.878722249465448,3,2.938094728963968,6.888365044620306,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,7.0,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,6.314072693383036,6.260869565217392,5.061224489795919
227,FL,Tampa Bay,4.553619376975658,19,4.913229886792137,2,5.875330553926096,5,3.6798304108031177,5,2.8200842042277037,4,5.878722249465448,3,2.938094728963968,6.888365044620306,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,4.444444444444445,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,6.314072693383036,6.260869565217392,5.061224489795919
161,FL,Tampa-St. Petersburg,4.63249141816636,19,5.662514278103806,2,5.875330553926096,5,3.6798304108031177,5,2.8200842042277037,4,5.878722249465448,3,2.938094728963968,8.386933827243643,5.224489795918367,6.824704036514051,6.538666666666669,6.344347826086954,4.444444444444445,4.339483394833948,5.130056004978221,0.64,3.3754152823920256,4.914197371811389,4.0,2.612244897959184,2.0298507464,2.6382411725516315,6.314072693383036,6.260869565217392,5.061224489795919
11,GA,,4.091620004890298,15,5.579390469776057,1,5.978831069999394,4,2.9614697154190353,4,2.1832269704007503,4,5.650399290150843,2,,5.579390469776057,4.73469387755102,6.001996862073884,6.834285714285715,6.344347826086954,,3.1734317343173433,3.7411325451151223,,2.299003322259136,2.63231125998454,1.0,3.7551020408163267,1.4328358208,2.5449700199866743,,5.913043478260869,5.387755102040817
81,GA,Atlanta,4.848546524614111,18,9.102542515575013,2,6.416398189332848,5,2.9614697154190353,4,2.1832269704007503,4,5.469324907320196,3,10.0,8.205085031150025,4.73469387755102,6.001996862073884,6.834285714285715,6.344347826086954,8.166666666666666,3.1734317343173433,3.7411325451151223,,2.299003322259136,2.63231125998454,1.0,3.7551020408163267,1.4328358208,2.5449700199866743,5.107176141658901,5.913043478260869,5.387755102040817
186,GA,Augusta,4.420415473744316,18,8.812089577369928,2,5.005287078221738,5,2.9614697154190353,4,2.1832269704007503,4,5.446025746089998,3,10.0,7.624179154739856,4.73469387755102,6.001996862073884,6.834285714285715,6.344347826086954,1.1111111111111112,3.1734317343173433,3.7411325451151223,,2.299003322259136,2.63231125998454,1.0,3.7551020408163267,1.4328358208,2.5449700199866743,5.0372786579683115,5.913043478260869,5.387755102040817
286,GA,Columbus,4.355436701868992,18,8.812089577369928,2,5.005287078221738,5,2.9614697154190353,4,2.1832269704007503,4,5.056153114838057,3,10.0,7.624179154739856,4.73469387755102,6.001996862073884,6.834285714285715,6.344347826086954,1.1111111111111112,3.1734317343173433,3.7411325451151223,,2.299003322259136,2.63231125998454,1.0,3.7551020408163267,1.4328358208,2.5449700199866743,3.867660764212485,5.913043478260869,5.387755102040817
171,GA,Savannah,4.38312561320835,18,9.061289779424145,2,5.005287078221738,5,2.9614697154190353,4,2.1832269704007503,4,5.056153114838057,3,10.0,8.12257955884829,4.73469387755102,6.001996862073884,6.834285714285715,6.344347826086954,1.1111111111111112,3.1734317343173433,3.7411325451151223,,2.299003322259136,2.63231125998454,1.0,3.7551020408163267,1.4328358208,2.5449700199866743,3.867660764212485,5.913043478260869,5.387755102040817
12,GU,,2.2686567168,1,,0,,0,,0,2.2686567168,1,,0,,,,,,,,,,,,,,,2.2686567168,,,,
13,HI,,7.071089278712533,16,5.747768984677555,1,7.80088432463272,4,6.759410111875662,5,6.719716883795279,4,7.755102040816327,2,,5.747768984677555,8.0,7.20353729853088,8.0,8.0,,6.77490774907749,6.0958307405102685,7.359999999999999,6.285714285714286,7.280597784076271,7.5,5.714285714285715,6.686567164,6.978014656895401,,8.0,7.510204081632653
69,HI,Honolulu,7.118981145179238,18,7.636019208580652,2,7.80088432463272,4,6.759410111875662,5,6.719716883795279,4,6.996722267658227,3,6.218325670907728,9.053712746253577,8.0,7.20353729853088,8.0,8.0,,6.77490774907749,6.0958307405102685,7.359999999999999,6.285714285714286,7.280597784076271,7.5,5.714285714285715,6.686567164,6.978014656895401,5.479962721342028,8.0,7.510204081632653
289,HI,Pearl City,7.016205956197153,18,7.636019208580652,2,7.80088432463272,4,6.759410111875662,5,6.719716883795279,4,6.380071133765715,3,6.218325670907728,9.053712746253577,8.0,7.20353729853088,8.0,8.0,,6.77490774907749,6.0958307405102685,7.359999999999999,6.285714285714286,7.280597784076271,7.5,5.714285714285715,6.686567164,6.978014656895401,3.6300093196644916,8.0,7.510204081632653
14,IA,,3.937313652319575,15,3.1210641522141778,1,3.2702173845966733,4,4.744328346428339,4,4.018029245221,4,3.9041703637976934,2,,3.1210641522141778,3.7551020408163263,4.129510768791899,3.4849523809523815,1.711304347826087,,5.225092250922509,5.264467952706908,,1.5946843853820596,6.89306879670188,4.5,4.408163265306123,4.1393034824,3.024650233177881,,4.869565217391305,2.9387755102040822
256,IA,Cedar Rapids,4.104500421370198,16,3.1210641522141778,1,3.2702173845966733,4,4.744328346428339,4,4.018029245221,4,4.80688089490831,3,,3.1210641522141778,3.7551020408163263,4.129510768791899,3.4849523809523815,1.711304347826087,,5.225092250922509,5.264467952706908,,1.5946843853820596,6.89306879670188,4.5,4.408163265306123,4.1393034824,3.024650233177881,6.612301957129541,4.869565217391305,2.9387755102040822
182,IA,Davenport,4.389312679326083,16,7.678060279508335,1,3.2702173845966733,4,4.744328346428339,4,4.018029245221,4,4.80688089490831,3,,7.678060279508335,3.7551020408163263,4.129510768791899,3.4849523809523815,1.711304347826087,,5.225092250922509,5.264467952706908,,1.5946843853820596,6.89306879670188,4.5,4.408163265306123,4.1393034824,3.024650233177881,6.612301957129541,4.869565217391305,2.9387755102040822
209,IA,Des Moines,4.368084609136879,16,6.863108267385082,1,3.2702173845966733,4,4.744328346428339,4,4.018029245221,4,4.96531519127364,3,,6.863108267385082,3.7551020408163263,4.129510768791899,3.4849523809523815,1.711304347826087,,5.225092250922509,5.264467952706908,,1.5946843853820596,6.89306879670188,4.5,4.408163265306123,4.1393034824,3.024650233177881,7.087604846225536,4.869565217391305,2.9387755102040822
15,ID,,2.685543788853773,15,4.674187573665601,1,4.365319318596446,4,1.4571814840741566,4,1.3991736327890032,4,3.3611357586512867,2,,4.674187573665601,1.9591836734693875,6.493795464270431,6.587428571428572,2.420869565217391,,3.0110701107011066,0.0,,0.1461794019933555,2.6714764236021646,0.5,0.9795918367346943,2.1890547263999998,1.928047968021319,,3.130434782608696,3.591836734693877
269,ID,Boise,2.8435943197577744,16,4.674187573665601,1,4.365319318596446,4,1.4571814840741566,4,1.3991736327890032,4,3.9788746002067916,3,,4.674187573665601,1.9591836734693875,6.493795464270431,6.587428571428572,2.420869565217391,,3.0110701107011066,0.0,,0.1461794019933555,2.6714764236021646,0.5,0.9795918367346943,2.1890547263999998,1.928047968021319,5.2143522833178,3.130434782608696,3.591836734693877
180,ID,Boise City,3.037019138750871,16,7.768984677555144,1,4.365319318596446,4,1.4571814840741566,4,1.3991736327890032,4,3.9788746002067916,3,,7.768984677555144,1.9591836734693875,6.493795464270431,6.587428571428572,2.420869565217391,,3.0110701107011066,0.0,,0.1461794019933555,2.6714764236021646,0.5,0.9795918367346943,2.1890547263999998,1.928047968021319,5.2143522833178,3.130434782608696,3.591836734693877
290,ID,Nampa,2.9368327454610297,16,7.768984677555144,1,4.365319318596446,4,1.4571814840741566,4,1.3991736327890032,4,3.444547169327636,3,,7.768984677555144,1.9591836734693875,6.493795464270431,6.587428571428572,2.420869565217391,,3.0110701107011066,0.0,,0.1461794019933555,2.6714764236021646,0.5,0.9795918367346943,2.1890547263999998,1.928047968021319,3.611369990680333,3.130434782608696,3.591836734693877
16,IL,,5.551088854454841,15,4.653982151877421,1,4.219085696364833,4,6.124526010619404,4,7.10184508081373,4,4.415261756876664,2,,4.653982151877421,3.10204081632653,3.5258878904578532,4.432761904761906,5.815652173913044,,6.420664206642067,6.909769757311762,,5.196013289036544,5.971656789487246,7.5,6.6938775510204085,7.004975124,7.20852764823451,,5.565217391304348,3.2653061224489806
283,IL,Aurora,5.464222688283473,16,4.653982151877421,1,4.219085696364833,4,6.124526010619404,4,7.10184508081373,4,4.3305845698220935,3,,4.653982151877421,3.10204081632653,3.5258878904578532,4.432761904761906,5.815652173913044,,6.420664206642067,6.909769757311762,,5.196013289036544,5.971656789487246,7.5,6.6938775510204085,7.004975124,7.20852764823451,4.161230195712954,5.565217391304348,3.2653061224489806
77,IL,Chicago,5.794746830195275,17,6.230626591848012,2,4.219085696364833,4,6.124526010619404,4,7.10184508081373,4,5.4225385928106,3,5.273174382551051,7.188078801144973,3.10204081632653,3.5258878904578532,4.432761904761906,5.815652173913044,,6.420664206642067,6.909769757311762,,5.196013289036544,5.971656789487246,7.5,6.6938775510204085,7.004975124,7.20852764823451,7.437092264678472,5.565217391304348,3.2653061224489806
217,IL,Peoria,5.734724841942153,17,5.720439691696472,2,4.219085696364833,4,6.124526010619404,4,7.10184508081373,4,5.4225385928106,3,5.273174382551051,6.167705000841893,3.10204081632653,3.5258878904578532,4.432761904761906,5.815652173913044,,6.420664206642067,6.909769757311762,,5.196013289036544,5.971656789487246,7.5,6.6938775510204085,7.004975124,7.20852764823451,7.437092264678472,5.565217391304348,3.2653061224489806
205,IL,Rockford,5.782861287966934,17,6.129599482907113,2,4.219085696364833,4,6.124526010619404,4,7.10184508081373,4,5.4225385928106,3,5.273174382551051,6.986024583263175,3.10204081632653,3.5258878904578532,4.432761904761906,5.815652173913044,,6.420664206642067,6.909769757311762,,5.196013289036544,5.971656789487246,7.5,6.6938775510204085,7.004975124,7.20852764823451,7.437092264678472,5.565217391304348,3.2653061224489806
17,IN,,3.5727788902115383,15,5.680417578716956,1,4.905683964493875,4,2.984076070611642,4,1.963832806024041,4,4.248447204968945,2,,5.680417578716956,5.551020408163264,5.261446298673515,5.638095238095239,3.172173913043478,,3.955719557195571,2.4866210329807092,,1.435215946843854,4.058747745426435,1.0,2.285714285714286,2.3084577112,2.261159227181879,,2.782608695652174,5.714285714285715
207,IN,Evansville,3.6538699829881,15,6.896783970365381,1,4.905683964493875,4,2.984076070611642,4,1.963832806024041,4,4.248447204968945,2,,6.896783970365381,5.551020408163264,5.261446298673515,5.638095238095239,3.172173913043478,,3.955719557195571,2.4866210329807092,,1.435215946843854,4.058747745426435,1.0,2.285714285714286,2.3084577112,2.261159227181879,,2.782608695652174,5.714285714285715
134,IN,Fort Wayne,3.5327608881706785,17,4.2787992474976395,2,4.905683964493875,4,2.984076070611642,4,1.963832806024041,4,4.028321746462676,3,0.14540789051641104,8.412190604478868,5.551020408163264,5.261446298673515,5.638095238095239,3.172173913043478,,3.955719557195571,2.4866210329807092,,1.435215946843854,4.058747745426435,1.0,2.285714285714286,2.3084577112,2.261159227181879,3.588070829450138,2.782608695652174,5.714285714285715
132,IN,Indianapolis,3.7957762955615104,18,4.721524115582084,2,4.7689916160395445,5,2.984076070611642,4,1.963832806024041,4,5.081443834067522,3,0.8810007484229658,8.562047482741201,5.551020408163264,5.261446298673515,5.638095238095239,3.172173913043478,4.222222222222222,3.955719557195571,2.4866210329807092,,1.435215946843854,4.058747745426435,1.0,2.285714285714286,2.3084577112,2.261159227181879,6.747437092264677,2.782608695652174,5.714285714285715
174,IN,South Bend,3.7666842299313066,18,4.459695524910253,2,4.7689916160395445,5,2.984076070611642,4,1.963832806024041,4,5.081443834067522,3,0.8810007484229658,8.03839030139754,5.551020408163264,5.261446298673515,5.638095238095239,3.172173913043478,4.222222222222222,3.955719557195571,2.4866210329807092,,1.435215946843854,4.058747745426435,1.0,2.285714285714286,2.3084577112,2.261159227181879,6.747437092264677,2.782608695652174,5.714285714285715
18,KS,,3.6540835798334,15,6.763428186563393,1,4.121909268449617,4,3.641640034613307,4,2.8943698075907323,4,2.708074534161491,2,,6.763428186563393,1.7959183673469383,5.71787191556126,5.231238095238096,3.742608695652174,,4.693726937269371,3.813316739265713,,2.219269102990033,3.8402473589281114,4.0,1.6326530612244903,2.5870646768,3.3577614923384402,,3.130434782608696,2.285714285714286
232,KS,Overland Park,4.010221063456347,16,6.763428186563393,1,4.121909268449617,4,3.641640034613307,4,2.8943698075907323,4,4.922810795374514,3,,6.763428186563393,1.7959183673469383,5.71787191556126,5.231238095238096,3.742608695652174,,4.693726937269371,3.813316739265713,,2.219269102990033,3.8402473589281114,4.0,1.6326530612244903,2.5870646768,3.3577614923384402,9.352283317800559,3.130434782608696,2.285714285714286
135,KS,Wichita,3.6534421410897355,17,4.569954017885281,2,4.121909268449617,4,3.641640034613307,4,2.8943698075907323,4,3.445643973380104,3,0.5559713460921625,8.5839366896784,1.7959183673469383,5.71787191556126,5.231238095238096,3.742608695652174,,4.693726937269371,3.813316739265713,,2.219269102990033,3.8402473589281114,4.0,1.6326530612244903,2.5870646768,3.3577614923384402,4.92078285181733,3.130434782608696,2.285714285714286
19,KY,,3.5583232837754215,16,4.40343492170399,1,5.855110689919771,4,2.159131126486861,5,2.590832166895789,4,3.975155279503105,2,,4.40343492170399,7.673469387755103,6.740265297389817,7.01714285714286,1.9895652173913039,,1.6236162361623616,0.9607965152457997,0.32,1.9401993355481726,5.95104354547797,2.5,3.2653061224489806,2.8258706464,1.772151898734176,,4.521739130434782,3.4285714285714284
108,KY,Lexington,3.76968758766428,17,5.777475685794998,2,5.855110689919771,4,2.159131126486861,5,2.590832166895789,4,3.975155279503105,2,2.8632524323746384,8.691698939215357,7.673469387755103,6.740265297389817,7.01714285714286,1.9895652173913039,,1.6236162361623616,0.9607965152457997,0.32,1.9401993355481726,5.95104354547797,2.5,3.2653061224489806,2.8258706464,1.772151898734176,,4.521739130434782,3.4285714285714284
251,KY,Lexington-Fayette,3.950650889851099,18,5.777475685794998,2,5.855110689919771,4,2.159131126486861,5,2.590832166895789,4,4.992445862011079,3,2.8632524323746384,8.691698939215357,7.673469387755103,6.740265297389817,7.01714285714286,1.9895652173913039,,1.6236162361623616,0.9607965152457997,0.32,1.9401993355481726,5.95104354547797,2.5,3.2653061224489806,2.8258706464,1.772151898734176,7.027027027027027,4.521739130434782,3.4285714285714284
126,KY,Louisville,3.837593264362473,18,4.741317727413206,2,5.855110689919771,4,2.159131126486861,5,2.590832166895789,4,5.00487208133385,3,1.4711857158131076,8.011449739013303,7.673469387755103,6.740265297389817,7.01714285714286,1.9895652173913039,,1.6236162361623616,0.9607965152457997,0.32,1.9401993355481726,5.95104354547797,2.5,3.2653061224489806,2.8258706464,1.772151898734176,7.064305684995337,4.521739130434782,3.4285714285714284
20,LA,,2.375580805372492,15,2.671156760397373,1,4.283172386857666,4,1.6545425781490661,4,0.6596230664604668,4,3.2866015971606037,2,,2.671156760397373,2.1224489795918364,4.687491085437172,4.743619047619048,5.579130434782608,,0.0,1.2146857498444303,,1.4086378737541527,3.994846688997682,0.0,1.4693877551020411,0.79601990048,0.3730846102598259,,0.6956521739130435,5.877551020408164
140,LA,Baton Rouge,2.824900553903968,17,7.216703148678228,1,4.093204576152799,5,1.6545425781490661,4,0.6596230664604668,4,3.694640269495699,3,,7.216703148678228,2.1224489795918364,4.687491085437172,4.743619047619048,5.579130434782608,3.333333333333333,0.0,1.2146857498444303,,1.4086378737541527,3.994846688997682,0.0,1.4693877551020411,0.79601990048,0.3730846102598259,4.51071761416589,0.6956521739130435,5.877551020408164
123,LA,New Orleans,2.7139439458708328,18,4.135245086873178,2,3.882093465041689,5,1.6545425781490661,4,0.6596230664604668,4,3.971123649427355,3,1.670052389607612,6.600437784138745,2.1224489795918364,4.687491085437172,4.743619047619048,5.579130434782608,2.2777777777777777,0.0,1.2146857498444303,,1.4086378737541527,3.994846688997682,0.0,1.4693877551020411,0.79601990048,0.3730846102598259,5.340167753960857,0.6956521739130435,5.877551020408164
203,LA,Shreveport,2.6019423744775145,18,4.3364574121804695,2,3.882093465041689,5,1.6545425781490661,4,0.6596230664604668,4,3.1649726708625825,3,1.670052389607612,7.002862434753327,2.1224489795918364,4.687491085437172,4.743619047619048,5.579130434782608,2.2777777777777777,0.0,1.2146857498444303,,1.4086378737541527,3.994846688997682,0.0,1.4693877551020411,0.79601990048,0.3730846102598259,2.9217148182665413,0.6956521739130435,5.877551020408164
21,MA,,6.2284370793644435,16,6.1478363360835155,1,5.326023538369228,4,6.721435553177533,5,7.373904705237275,4,4.550133096716948,2,,6.1478363360835155,4.897959183673469,6.203965197546714,5.596952380952381,4.605217391304348,,8.0,5.819539514623522,7.840000000000001,4.850498338870431,7.097139912393713,7.0,7.836734693877551,6.9253731344,7.733510992671552,,7.304347826086956,1.7959183673469394
