,State,City,M,n,PSW,M_social,n_social,M_race,n_race,M_gender,n_gender,M_sexual_orientation,n_sexual_orientation,M_disabilities,n_disabilities,M_infogram_socialEquityCitiesRanking,PSW_infogram_socialEquityCitiesRanking,M_nationalEquityAtlas,PSW_nationalEquityAtlas,M_usNews_stateRankingsEquality,PSW_usNews_stateRankingsEquality,M_wallethub_statesRacialEquality,PSW_wallethub_statesRacialEquality,M_wallethub_racialIntegration,PSW_wallethub_racialIntegration,M_wisevoter_mostDiverseStates,PSW_wisevoter_mostDiverseStates,M_bloomberg_blackWomenMetros,PSW_bloomberg_blackWomenMetros,M_georgetown_usaIndex,PSW_georgetown_usaIndex,M_usaNews_statesGenderEquality,PSW_usaNews_statesGenderEquality,M_statusWomen_bestWorstStates,PSW_statusWomen_bestWorstStates,M_iwpr_reproductiveRights,PSW_iwpr_reproductiveRights,M_wallethub_womenEquity,PSW_wallethub_womenEquity,M_hrc_stateEquityIndex,PSW_hrc_stateEquityIndex,M_move_lgbtqFamily,PSW_move_lgbtqFamily,M_map_equaliltyMaps,PSW_map_equaliltyMaps,M_axios_lgbtq_equality,PSW_axios_lgbtq_equality,M_wallethub_citiesDisabilities,PSW_wallethub_citiesDisabilities,M_ncaj_disabilityAccess,PSW_ncaj_disabilityAccess,M_usNews_equalityRankings,PSW_usNews_equalityRankings
211,MI,Flint,5.090064596833028,18,5.316481481481482,5.680333333333332,2,4.466074074074072,5,4.545764705882353,4,5.227712135985552,4,4.760529411764706,3,20.09543348775645,19.0,16.445162144275315,15.2,4.117008603573792,3.04,3.1838199867637322,3.04,3.132357379219059,3.04,3.230708140304434,3.8,3.5737921906022496,7.6,3.138980807412309,3.1666666666666665,2.181442753143613,2.533333333333333,,,0.7862342819324949,2.533333333333333,3.099192587690271,2.533333333333333,1.7868960953011248,4.75,3.9241639739946277,3.8,5.3340181951687615,4.75,6.70354070152217,4.75,5.1451171409662475,6.08,2.7160820648577095,3.04,3.0272122085101416,3.04
199,MI,Grand Rapids,5.154678759639117,18,5.316481481481482,5.755888888888887,2,4.466074074074072,5,4.545764705882353,4,5.227712135985552,4,5.056529411764705,3,20.09543348775645,19.0,16.931197882197218,15.2,4.117008603573792,3.04,3.1838199867637322,3.04,3.132357379219059,3.04,3.230708140304434,3.8,3.5737921906022496,7.6,3.138980807412309,3.1666666666666665,2.181442753143613,2.533333333333333,,,0.7862342819324949,2.533333333333333,3.099192587690271,2.533333333333333,1.7868960953011248,4.75,3.9241639739946277,3.8,5.3340181951687615,4.75,6.70354070152217,4.75,5.822136333553936,6.08,2.7160820648577095,3.04,3.0272122085101416,3.04
166,MI,Kalamazoo,5.265069229526608,18,5.316481481481482,6.064777777777777,2,4.466074074074072,5,4.545764705882353,4,5.227712135985552,4,5.056529411764705,3,20.09543348775645,19.0,18.91822634017207,15.2,4.117008603573792,3.04,3.1838199867637322,3.04,3.132357379219059,3.04,3.230708140304434,3.8,3.5737921906022496,7.6,3.138980807412309,3.1666666666666665,2.181442753143613,2.533333333333333,,,0.7862342819324949,2.533333333333333,3.099192587690271,2.533333333333333,1.7868960953011248,4.75,3.9241639739946277,3.8,5.3340181951687615,4.75,6.70354070152217,4.75,5.822136333553936,6.08,2.7160820648577095,3.04,3.0272122085101416,3.04
158,MI,Lansing-East Lansing,5.283652948917739,18,5.316481481481482,6.116777777777775,2,4.466074074074072,5,4.545764705882353,4,5.227712135985552,4,5.056529411764705,3,20.09543348775645,19.0,19.252733289212436,15.2,4.117008603573792,3.04,3.1838199867637322,3.04,3.132357379219059,3.04,3.230708140304434,3.8,3.5737921906022496,7.6,3.138980807412309,3.1666666666666665,2.181442753143613,2.533333333333333,,,0.7862342819324949,2.533333333333333,3.099192587690271,2.533333333333333,1.7868960953011248,4.75,3.9241639739946277,3.8,5.3340181951687615,4.75,6.70354070152217,4.75,5.822136333553936,6.08,2.7160820648577095,3.04,3.0272122085101416,3.04
25,MN,,5.9004251885421315,16,3.661458333333333,4.491,1,4.641529411764704,4,6.581454545454546,5,7.783505075299278,4,3.1862745098039214,2,,,9.32185945945946,7.6,3.487135135135136,3.04,4.472665945945946,3.04,4.215282162162162,3.04,4.203243243243244,3.8,,,5.241081081081082,3.1666666666666665,3.9714594594594597,2.533333333333333,8.64864864864865,3.1666666666666665,2.69145945945946,2.533333333333333,4.492454054054055,2.533333333333333,9.729729729729732,4.75,6.511923688394277,3.8,10.972166196324325,4.75,11.156756756756758,4.75,,,4.151351351351352,3.04,1.1395866454689987,3.04
73,MN,Minneapolis,5.88175611748973,19,5.203333333333334,5.553333333333333,2,5.144666666666665,5,6.581454545454546,5,7.783505075299278,4,4.424637254901961,3,23.179756566303645,19.0,13.32069186418962,15.2,2.453811659192825,3.04,3.1473055733504154,3.04,2.966190903267136,3.04,2.957719410634208,3.8,8.763613068545801,7.6,3.688020499679692,3.1666666666666665,2.7946188340807168,2.533333333333333,6.085842408712362,3.1666666666666665,1.8939141575912875,2.533333333333333,3.16122998078155,2.533333333333333,6.846572709801408,4.75,4.582281343030485,3.8,7.720844847069185,4.75,7.850736707238948,4.75,6.617112107623318,6.08,2.921204356181934,3.04,0.8018992350303349,3.04
75,MN,St. Paul,5.833356373735726,19,5.203333333333334,5.455555555555556,2,5.144666666666665,5,6.581454545454546,5,7.783505075299278,4,4.30613725490196,3,22.537091607943623,19.0,13.32069186418962,15.2,2.453811659192825,3.04,3.1473055733504154,3.04,2.966190903267136,3.04,2.957719410634208,3.8,8.763613068545801,7.6,3.688020499679692,3.1666666666666665,2.7946188340807168,2.533333333333333,6.085842408712362,3.1666666666666665,1.8939141575912875,2.533333333333333,3.16122998078155,2.533333333333333,6.846572709801408,4.75,4.582281343030485,3.8,7.720844847069185,4.75,7.850736707238948,4.75,6.340181934657269,6.08,2.921204356181934,3.04,0.8018992350303349,3.04
26,MO,,4.200250169319328,15,3.694444444444444,5.817999999999999,1,6.308235294117646,4,3.4803529411764704,4,3.136186020356037,4,2.1323529411764706,2,,,11.968457142857142,7.6,6.912000000000002,3.04,5.661257142857144,3.04,5.290971428571429,3.04,4.196571428571429,3.8,,,3.2657142857142856,3.1666666666666665,3.106285714285714,2.533333333333333,,,0.15085714285714288,2.533333333333333,3.619885714285714,2.533333333333333,1.2857142857142858,4.75,4.840336134453782,3.8,2.6226012792857145,4.75,6.573857142857144,4.75,,,2.0571428571428574,3.04,1.4521008403361346,3.04
118,MO,Kansas City,4.65751085251781,18,5.316481481481482,5.576222222222222,2,5.675555555555554,5,3.4803529411764704,4,3.136186020356037,4,3.656176470588235,3,16.889741892786233,19.0,18.98112508272667,15.2,4.803176704169425,3.04,3.9340304434149567,3.04,3.6767174056915946,3.04,2.9162144275314357,3.8,6.575777630708139,7.6,2.2693580410324286,3.1666666666666665,2.1585704831237584,2.533333333333333,,,0.10483123759099933,2.533333333333333,2.51547319655857,2.533333333333333,0.8934480476505624,4.75,3.3635691205668237,3.8,1.8224562165784246,4.75,4.568199867637326,4.75,5.923917935142289,6.08,1.4295168762408998,3.04,1.009070736170047,3.04
176,MO,Springfield,4.604714029221979,18,5.316481481481482,5.486444444444444,2,5.675555555555554,5,3.4803529411764704,4,3.136186020356037,4,3.493176470588235,3,16.889741892786233,19.0,18.403600264725345,15.2,4.803176704169425,3.04,3.9340304434149567,3.04,3.6767174056915946,3.04,2.9162144275314357,3.8,6.575777630708139,7.6,2.2693580410324286,3.1666666666666665,2.1585704831237584,2.533333333333333,,,0.10483123759099933,2.533333333333333,2.51547319655857,2.533333333333333,0.8934480476505624,4.75,3.3635691205668237,3.8,1.8224562165784246,4.75,4.568199867637326,4.75,5.551099933818663,6.08,1.4295168762408998,3.04,1.009070736170047,3.04
114,MO,St. Louis,4.60509523372231,18,5.316481481481482,5.57711111111111,2,5.3051851851851834,5,3.4803529411764704,4,3.136186020356037,4,3.8661764705882344,3,17.275711449371276,19.0,18.60087359364659,15.2,4.803176704169425,3.04,3.9340304434149567,3.04,3.6767174056915946,3.04,2.9162144275314357,3.8,5.14626075446724,7.6,2.2693580410324286,3.1666666666666665,2.1585704831237584,2.533333333333333,,,0.10483123759099933,2.533333333333333,2.51547319655857,2.533333333333333,0.8934480476505624,4.75,3.3635691205668237,3.8,1.8224562165784246,4.75,4.568199867637326,4.75,6.40423560555923,6.08,1.4295168762408998,3.04,1.009070736170047,3.04
27,MS,,3.1806897335469,16,3.661458333333333,2.165,1,5.780117647058821,4,2.338545454545455,5,1.6495640990763674,4,5.401960784313726,2,,,4.493837837837838,7.6,4.815567567567568,3.04,4.977470270270271,3.04,4.801452972972973,3.04,5.801513513513513,3.8,,,1.574054054054054,3.1666666666666665,2.690075675675676,2.533333333333333,0.0,3.1666666666666665,1.100108108108108,2.533333333333333,3.5348756756756763,2.533333333333333,0.6486486486486487,4.75,1.0174880763116059,3.8,1.5490116985945948,4.75,4.916756756756758,4.75,,,0.8302702702702703,3.04,8.139904610492847,3.04
294,MS,Gulfport,3.2123114628118343,17,3.803725490196078,2.165,1,5.780117647058822,4,2.338545454545455,5,1.6495640990763674,4,4.459480392156863,3,,,4.325759059745348,7.6,4.635455435847208,3.04,4.79130264446621,3.04,4.621868756121449,3.04,5.584524975514201,3.8,,,1.5151811949069538,3.1666666666666665,2.589461312438786,2.533333333333333,0.0,3.1666666666666665,1.0589618021547502,2.533333333333333,3.4026640548481883,2.533333333333333,0.6243878550440745,4.75,0.9794319294809012,3.8,1.4910754750489716,4.75,4.732859941234085,4.75,5.621688540646426,6.08,0.7992164544564153,3.04,7.8354554358472095,3.04
219,MS,Jackson,3.802964316836544,18,4.436851851851852,5.0969999999999995,1,5.1652592592592566,5,2.338545454545455,5,1.6495640990763674,4,4.7609803921568625,3,,,17.461570182394922,15.2,3.9739888977002376,3.04,4.107597145122918,3.04,3.962340999206978,3.04,4.78762886597938,3.8,7.0572561459159395,7.6,1.2989690721649483,3.1666666666666665,2.2199524187153052,2.533333333333333,0.0,3.1666666666666665,0.9078509119746232,2.533333333333333,2.917113402061856,2.533333333333333,0.535289452815226,4.75,0.8396697299062369,3.8,1.2783031711736716,4.75,4.057494052339414,4.75,5.645804916732752,6.08,0.6851704996034893,3.04,6.717357839249895,3.04
28,MT,,4.555521980717647,15,3.694444444444444,5.721999999999999,1,5.491647058823528,4,4.648,4,2.9904556167543856,4,5.590686274509805,2,,,11.770971428571428,7.6,4.278857142857144,3.04,5.96736,3.04,5.862857142857143,3.04,3.0960000000000005,3.8,,,3.822857142857143,3.1666666666666665,3.1885714285714295,2.533333333333333,,,2.701714285714286,2.533333333333333,3.8324571428571432,2.533333333333333,1.9285714285714288,4.75,3.428571428571429,3.8,3.3262260132857144,4.75,5.927142857142858,4.75,,,2.262857142857143,3.04,6.937815126050421,3.04
247,MT,Billings,4.606386954817653,16,3.8435416666666664,5.721999999999999,1,5.491647058823528,4,4.648000000000001,4,2.9904556167543856,4,5.330343137254903,3,,,11.31435633367662,7.6,4.11287332646756,3.04,5.735876416065911,3.04,5.6354273944387225,3.04,2.9759011328527296,3.8,,,3.6745623069001025,3.1666666666666665,3.0648815653964987,2.533333333333333,,,2.596910401647786,2.533333333333333,3.6837899073120495,2.533333333333333,1.8537590113285274,4.75,3.2955715756951593,3.8,3.197196305252317,4.75,5.697219361483008,4.75,8.020102986611741,6.08,2.175077239958805,3.04,6.668686011994912,3.04
248,MT,Missoula,4.606189220523111,16,3.8435416666666664,5.721999999999999,1,5.491647058823528,4,4.648000000000001,4,2.9904556167543856,4,5.329343137254901,3,,,11.31435633367662,7.6,4.11287332646756,3.04,5.735876416065911,3.04,5.6354273944387225,3.04,2.9759011328527296,3.8,,,3.6745623069001025,3.1666666666666665,3.0648815653964987,2.533333333333333,,,2.596910401647786,2.533333333333333,3.6837899073120495,2.533333333333333,1.8537590113285274,4.75,3.2955715756951593,3.8,3.197196305252317,4.75,5.697219361483008,4.75,8.016939237899072,6.08,2.175077239958805,3.04,6.668686011994912,3.04
29,NC,,4.902083700455463,15,3.694444444444444,5.825999999999999,1,6.097999999999998,4,4.463529411764705,4,4.040865024618163,4,4.5392156862745106,2,,,11.984914285714284,7.6,4.114285714285715,3.04,5.81184,3.04,5.444022857142857,3.04,5.9554285714285715,3.8,,,3.822857142857143,3.1666666666666665,3.3092571428571427,2.533333333333333,,,2.0365714285714285,2.533333333333333,3.839314285714286,2.533333333333333,1.9285714285714288,4.75,5.2436974789915975,3.8,5.437100212714286,4.75,7.1331428571428575,4.75,,,2.4685714285714293,3.04,5.0016806722689084,3.04
196,NC,Asheville,5.059581143616612,15,4.2011111111111115,6.0169999999999995,1,6.097999999999998,4,4.463529411764705,4,4.040865024618163,4,4.5392156862745106,2,,,21.77005025125628,15.2,3.618090452261306,3.04,5.110914572864321,3.04,4.78745728643216,3.04,5.23718592964824,3.8,,,3.36180904522613,3.1666666666666665,2.9101507537688436,2.533333333333333,,,1.7909547738693465,2.533333333333333,3.3762814070351754,2.533333333333333,1.6959798994974873,4.75,4.611291752882058,3.8,4.78136953379397,4.75,6.272864321608039,4.75,,,2.170854271356784,3.04,4.398462902749039,3.04
110,NC,Charlotte,5.2662496610844,18,5.316481481481482,5.767222222222221,2,6.432074074074071,5,4.463529411764705,4,4.040865024618163,4,4.419607843137254,3,17.843944407677036,19.0,19.25559232296492,15.2,2.8590337524817997,3.04,4.03867107875579,3.04,3.783073461283917,3.04,4.138451356717405,3.8,10.006618133686299,7.6,2.6565188616810054,3.1666666666666665,2.299616148246194,2.533333333333333,,,1.4152217074784907,2.533333333333333,2.667954996690933,2.533333333333333,1.3401720714758436,4.75,3.6438665472807257,3.8,3.7782628877233617,4.75,4.956849768365321,4.75,4.917538054268696,6.08,1.7154202514890802,3.04,3.4756880912523846,3.04
111,NC,Durham,5.280139800065208,18,5.316481481481482,5.734444444444444,2,6.432074074074071,5,4.463529411764705,4,4.040865024618163,4,4.621107843137255,3,17.675976174718727,19.0,19.2127068166777,15.2,2.8590337524817997,3.04,4.03867107875579,3.04,3.783073461283917,3.04,4.138451356717405,3.8,10.006618133686299,7.6,2.6565188616810054,3.1666666666666665,2.299616148246194,2.533333333333333,,,1.4152217074784907,2.533333333333333,2.667954996690933,2.533333333333333,1.3401720714758436,4.75,3.6438665472807257,3.8,3.7782628877233617,4.75,4.956849768365321,4.75,5.378414295168763,6.08,1.7154202514890802,3.04,3.4756880912523846,3.04
172,NC,Fayetteville,5.210951183255148,18,5.316481481481482,5.639333333333333,2,6.432074074074071,5,4.463529411764705,4,4.040865024618163,4,4.344107843137255,3,17.675976174718727,19.0,18.60087359364659,15.2,2.8590337524817997,3.04,4.03867107875579,3.04,3.783073461283917,3.04,4.138451356717405,3.8,10.006618133686299,7.6,2.6565188616810054,3.1666666666666665,2.299616148246194,2.533333333333333,,,1.4152217074784907,2.533333333333333,2.667954996690933,2.533333333333333,1.3401720714758436,4.75,3.6438665472807257,3.8,3.7782628877233617,4.75,4.956849768365321,4.75,4.744852415618796,6.08,1.7154202514890802,3.04,3.4756880912523846,3.04
122,NC,Greensboro,5.256036557179701,18,5.316481481481482,5.427888888888887,2,6.987629629629628,5,4.463529411764705,4,4.040865024618163,4,4.356107843137255,3,16.007015221707476,19.0,18.90964923891462,15.2,2.8590337524817997,3.04,4.03867107875579,3.04,3.783073461283917,3.04,4.138451356717405,3.8,12.150893448047647,7.6,2.6565188616810054,3.1666666666666665,2.299616148246194,2.533333333333333,,,1.4152217074784907,2.533333333333333,2.667954996690933,2.533333333333333,1.3401720714758436,4.75,3.6438665472807257,3.8,3.7782628877233617,4.75,4.956849768365321,4.75,4.77229913964262,6.08,1.7154202514890802,3.04,3.4756880912523846,3.04
188,NC,Hickory,5.187896252745551,18,5.316481481481482,5.237222222222221,2,6.987629629629628,5,4.463529411764705,4,4.040865024618163,4,4.356107843137255,3,16.007015221707476,19.0,17.68312375909993,15.2,2.8590337524817997,3.04,4.03867107875579,3.04,3.783073461283917,3.04,4.138451356717405,3.8,12.150893448047647,7.6,2.6565188616810054,3.1666666666666665,2.299616148246194,2.533333333333333,,,1.4152217074784907,2.533333333333333,2.667954996690933,2.533333333333333,1.3401720714758436,4.75,3.6438665472807257,3.8,3.7782628877233617,4.75,4.956849768365321,4.75,4.77229913964262,6.08,1.7154202514890802,3.04,3.4756880912523846,3.04
88,NC,Raleigh,5.454675868893798,18,5.316481481481482,5.828333333333333,2,7.024666666666664,5,4.463529411764705,4,4.040865024618163,4,4.730607843137254,3,19.809530112508273,19.0,17.68312375909993,15.2,2.8590337524817997,3.04,4.03867107875579,3.04,3.783073461283917,3.04,4.138451356717405,3.8,12.293845135671738,7.6,2.6565188616810054,3.1666666666666665,2.299616148246194,2.533333333333333,,,1.4152217074784907,2.533333333333333,2.667954996690933,2.533333333333333,1.3401720714758436,4.75,3.6438665472807257,3.8,3.7782628877233617,4.75,4.956849768365321,4.75,5.628865651886167,6.08,1.7154202514890802,3.04,3.4756880912523846,3.04
152,NC,Raleigh-Cary,5.5622073050288074,18,5.316481481481482,6.1292222222222215,2,7.024666666666664,5,4.463529411764705,4,4.040865024618163,4,4.730607843137254,3,19.809530112508273,19.0,19.618689609530108,15.2,2.8590337524817997,3.04,4.03867107875579,3.04,3.783073461283917,3.04,4.138451356717405,3.8,12.293845135671738,7.6,2.6565188616810054,3.1666666666666665,2.299616148246194,2.533333333333333,,,1.4152217074784907,2.533333333333333,2.667954996690933,2.533333333333333,1.3401720714758436,4.75,3.6438665472807257,3.8,3.7782628877233617,4.75,4.956849768365321,4.75,5.628865651886167,6.08,1.7154202514890802,3.04,3.4756880912523846,3.04
154,NC,Wilmington,5.553153698145948,18,5.316481481481482,6.103888888888888,2,7.024666666666664,5,4.463529411764705,4,4.040865024618163,4,4.730607843137254,3,19.809530112508273,19.0,19.455724685638646,15.2,2.8590337524817997,3.04,4.03867107875579,3.04,3.783073461283917,3.04,4.138451356717405,3.8,12.293845135671738,7.6,2.6565188616810054,3.1666666666666665,2.299616148246194,2.533333333333333,,,1.4152217074784907,2.533333333333333,2.667954996690933,2.533333333333333,1.3401720714758436,4.75,3.6438665472807257,3.8,3.7782628877233617,4.75,4.956849768365321,4.75,5.628865651886167,6.08,1.7154202514890802,3.04,3.4756880912523846,3.04
187,NC,Winston,5.459123254730992,18,5.316481481481482,5.840777777777777,2,7.024666666666664,5,4.463529411764705,4,4.040865024618163,4,4.730607843137254,3,19.809530112508273,19.0,17.763176704169425,15.2,2.8590337524817997,3.04,4.03867107875579,3.04,3.783073461283917,3.04,4.138451356717405,3.8,12.293845135671738,7.6,2.6565188616810054,3.1666666666666665,2.299616148246194,2.533333333333333,,,1.4152217074784907,2.533333333333333,2.667954996690933,2.533333333333333,1.3401720714758436,4.75,3.6438665472807257,3.8,3.7782628877233617,4.75,4.956849768365321,4.75,5.628865651886167,6.08,1.7154202514890802,3.04,3.4756880912523846,3.04
129,NC,Winston-Salem,5.118429674320668,18,5.316481481481482,5.043555555555555,2,7.024666666666664,5,4.463529411764705,4,4.040865024618163,4,4.291607843137254,3,14.68113831899404,19.0,17.763176704169425,15.2,2.8590337524817997,3.04,4.03867107875579,3.04,3.783073461283917,3.04,4.138451356717405,3.8,12.293845135671738,7.6,2.6565188616810054,3.1666666666666665,2.299616148246194,2.533333333333333,,,1.4152217074784907,2.533333333333333,2.667954996690933,2.533333333333333,1.3401720714758436,4.75,3.6438665472807257,3.8,3.7782628877233617,4.75,4.956849768365321,4.75,4.624772998014559,6.08,1.7154202514890802,3.04,3.4756880912523846,3.04
30,ND,,3.9210790407932774,15,3.694444444444444,3.8159999999999994,1,3.6275294117647054,4,4.137529411764705,4,4.723979098410732,4,1.9093137254901962,2,,,7.850057142857143,7.6,0.32914285714285724,3.04,4.677942857142858,3.04,4.325760000000001,3.04,3.353142857142857,3.8,,,4.534285714285714,3.1666666666666665,3.1871999999999994,2.533333333333333,,,0.5348571428571429,2.533333333333333,3.8016,2.533333333333333,5.142857142857143,4.75,4.033613445378152,3.8,5.948827292571429,4.75,7.954714285714285,4.75,,,1.8514285714285714,3.04,1.2907563025210087,3.04
293,ND,Bismarck,3.945194810189616,16,3.8435416666666664,3.8159999999999994,1,3.627529411764705,4,4.137529411764705,4,4.723979098410732,4,3.0371568627450976,3,,,7.545540679711636,7.6,0.31637487126673536,3.04,4.496477857878476,3.04,4.157956745623069,3.04,3.2230690010298657,3.8,,,4.358393408856848,3.1666666666666665,3.0635633367662196,2.533333333333333,,,0.5141091658084449,2.533333333333333,3.654129763130793,2.533333333333333,4.94335736354274,4.75,3.8771430302295995,3.8,5.7180626224510815,4.75,7.646138002059732,4.75,6.588506694129763,6.08,1.7796086508753861,3.04,1.240685769673472,3.04
252,ND,Fargo,4.029330752517113,16,3.8435416666666664,3.8159999999999994,1,3.627529411764705,4,4.137529411764705,4,4.723979098410732,4,3.462656862745098,3,,,7.545540679711636,7.6,0.31637487126673536,3.04,4.496477857878476,3.04,4.157956745623069,3.04,3.2230690010298657,3.8,,,4.358393408856848,3.1666666666666665,3.0635633367662196,2.533333333333333,,,0.5141091658084449,2.533333333333333,3.654129763130793,2.533333333333333,4.94335736354274,4.75,3.8771430302295995,3.8,5.7180626224510815,4.75,7.646138002059732,4.75,7.934681771369722,6.08,1.7796086508753861,3.04,1.240685769673472,3.04
31,NE,,3.8718826750235293,15,3.694444444444444,5.3,1,4.201882352941175,4,4.093999999999999,4,3.2236257566511863,4,2.916666666666667,2,,,10.902857142857142,7.6,1.152,3.04,5.008731428571429,3.04,4.337280000000001,3.04,4.196571428571429,3.8,,,4.602857142857143,3.1666666666666665,3.318857142857143,2.533333333333333,,,0.41142857142857137,2.533333333333333,3.5979428571428573,2.533333333333333,3.2142857142857144,4.75,2.6218487394957988,3.8,3.1982942430000003,4.75,6.715285714285715,4.75,,,2.0571428571428574,3.04,2.7428571428571433,3.04
92,NE,Lincoln,4.359396806172767,17,4.735098039215687,5.451428571428571,2,4.201882352941176,4,4.093999999999999,4,3.2236257566511863,4,4.058833333333332,3,22.11738788355625,19.0,8.506687647521634,7.6,0.8988198269079462,3.04,3.9079402045633356,3.04,3.384056648308418,3.04,3.274272226593233,3.8,,,3.5912667191188032,3.1666666666666665,2.589457120377655,2.533333333333333,,,0.3210070810385522,2.533333333333333,2.8072069236821395,2.533333333333333,2.5078678206136895,4.75,2.045633359559402,3.8,2.4953908662273796,4.75,5.23943745082612,4.75,6.678231313926041,6.08,1.6050354051927613,3.04,2.1400472069236818,3.04
109,NE,Omaha,4.51020369564744,17,5.1821568627450985,5.583888888888888,2,4.201882352941176,4,4.093999999999999,4,3.2236257566511863,4,4.096333333333333,3,18.313803019410496,19.0,18.537455068296186,15.2,0.8212796549245145,3.04,3.5708066139468007,3.04,3.0921179007907975,3.04,2.9918044572250175,3.8,,,3.281452192667145,3.1666666666666665,2.3660675772825304,2.533333333333333,,,0.2933141624730409,2.533333333333333,2.565032350826743,2.533333333333333,2.2915168943206323,4.75,1.8691588785046729,3.8,2.2801163127066855,4.75,4.787437095614665,4.75,6.190102084831056,6.08,1.4665708123652048,3.04,1.955427749820273,3.04
32,NH,,5.767257145890756,15,3.694444444444444,6.034,1,5.731529411764705,4,5.599058823529413,4,7.371798977321981,4,1.0441176470588236,2,,,12.4128,7.6,7.241142857142859,3.04,5.63081142857143,3.04,4.744594285714286,3.04,2.427428571428572,3.8,,,5.588571428571429,3.1666666666666665,4.603885714285715,2.533333333333333,,,2.194285714285715,2.533333333333333,3.930514285714286,2.533333333333333,8.357142857142858,4.75,7.865546218487395,3.8,9.722814499285715,4.75,10.071000000000002,4.75,,,1.2342857142857147,3.04,0.4840336134453782,3.04
163,NH,Manchester,5.855792853028791,16,4.318541666666667,6.648,1,5.731529411764704,4,5.599058823529413,4,7.37179897732198,4,2.9745588235294114,3,,,23.39901008249312,15.2,6.19468377635197,3.04,4.8170705774518785,3.04,4.058925756186984,3.04,2.0766269477543533,3.8,,,4.780934922089825,3.1666666666666665,3.9385517873510536,2.533333333333333,,,1.8771769019248394,2.533333333333333,3.3624931255728683,2.533333333333333,7.149404216315305,4.75,6.728851027120287,3.8,8.317714817598532,4.75,8.615582034830428,4.75,6.905664527956001,6.08,1.0559120073327222,3.04,0.41408314013047925,3.04
243,NH,Nashua,5.875327225164446,16,4.318541666666667,6.648,1,5.731529411764704,4,5.599058823529413,4,7.37179897732198,4,3.085558823529412,3,,,23.39901008249312,15.2,6.19468377635197,3.04,4.8170705774518785,3.04,4.058925756186984,3.04,2.0766269477543533,3.8,,,4.780934922089825,3.1666666666666665,3.9385517873510536,2.533333333333333,,,1.8771769019248394,2.533333333333333,3.3624931255728683,2.533333333333333,7.149404216315305,4.75,6.728851027120287,3.8,8.317714817598532,4.75,8.615582034830428,4.75,7.218214482126489,6.08,1.0559120073327222,3.04,0.41408314013047925,3.04
33,NJ,,6.881675840976471,15,3.694444444444444,5.505999999999999,1,6.315294117647057,4,5.887647058823529,4,8.80907082239938,4,5.843137254901961,2,,,11.326628571428571,7.6,4.608,3.04,5.365851428571428,3.04,5.343634285714286,3.04,6.768000000000001,3.8,,,5.202857142857144,3.1666666666666665,4.075885714285715,2.533333333333333,,,4.278857142857143,2.533333333333333,3.600685714285714,2.533333333333333,10.928571428571429,4.75,8.47058823529412,3.8,12.02558635414286,4.75,11.613857142857142,4.75,,,4.937142857142859,3.04,4.678991596638657,3.04
63,NJ,Jersey City,6.769877545912202,17,4.735098039215687,6.503142857142856,2,6.315294117647057,4,5.887647058823529,4,8.80907082239938,4,5.59056862745098,3,27.69488591660109,19.0,8.837324940991342,7.6,3.5952793076317846,3.04,4.186574350904798,3.04,4.169239968528717,3.04,5.2805664830841845,3.8,,,4.059402045633359,3.1666666666666665,3.180110149488591,2.533333333333333,,,3.3384736428009436,2.533333333333333,2.8093469708890626,2.533333333333333,8.526750590086543,4.75,6.608969315499606,3.8,9.382669657376082,4.75,9.061428009441382,4.75,6.854143194335169,6.08,3.852084972462628,3.04,3.650668764752164,3.04
66,NJ,Newark,6.668146625377191,17,4.735098039215687,6.33242857142857,2,6.315294117647057,4,5.887647058823529,4,8.80907082239938,4,5.29056862745098,3,26.735877261998418,19.0,8.837324940991342,7.6,3.5952793076317846,3.04,4.186574350904798,3.04,4.169239968528717,3.04,5.2805664830841845,3.8,,,4.059402045633359,3.1666666666666665,3.180110149488591,2.533333333333333,,,3.3384736428009436,2.533333333333333,2.8093469708890626,2.533333333333333,8.526750590086543,4.75,6.608969315499606,3.8,9.382669657376082,4.75,9.061428009441382,4.75,6.083726199842643,6.08,3.852084972462628,3.04,3.650668764752164,3.04
192,NJ,Trenton,6.669169202627182,17,5.1821568627450985,6.4096666666666655,2,6.315294117647057,4,5.887647058823529,4,8.80907082239938,4,5.29056862745098,3,24.429403306973395,19.0,17.871631919482383,15.2,3.285118619698058,3.04,3.8254033069733993,3.04,3.8095643421998555,3.04,4.825017972681524,3.8,,,3.7092020129403305,3.1666666666666665,2.905765636232925,2.533333333333333,,,3.050467289719626,2.533333333333333,2.566987778576563,2.533333333333333,7.791157440690149,4.75,6.03882099209202,3.8,8.573237336107118,4.75,8.279708842559307,4.75,5.558890007189073,6.08,3.519769949676492,3.04,3.335729690869878,3.04
34,NM,,5.990802467361346,15,3.694444444444444,3.54,1,5.983999999999999,4,5.28835294117647,4,7.365063921981425,4,6.2328431372549025,2,,,7.282285714285715,7.6,1.4811428571428573,3.04,6.689005714285717,3.04,6.276754285714286,3.04,6.4799999999999995,3.8,,,3.1285714285714286,3.1666666666666665,4.038857142857142,2.533333333333333,,,3.442285714285714,2.533333333333333,4.8020571428571435,2.533333333333333,8.357142857142858,4.75,7.260504201680674,3.8,9.466950960000002,4.75,10.899000000000001,4.75,,,2.674285714285715,3.04,7.583193277310926,3.04
